,ID,ScreenName,Date,text,media
23,1512181635713835012,matt1DUK,Thu Apr 07 21:32:51 +0000 2022,Beautiful evening with my girl ❤️ #singledad #singlemom #single #singleparent #divorce #love #singledadlife… https://t.co/Oqfhz6Sdpf,
24,1512179806598795265,UGotta_Laff,Thu Apr 07 21:25:35 +0000 2022,"It was my teachers from K thru grad school. I yearned for their approval, worked super hard to get it, was the perf… https://t.co/wLuE7wgWEM",
25,1512179174689046563,ivan1of1,Thu Apr 07 21:23:04 +0000 2022,Little Matthew is such a ball of energy like that energized bunny from my balls 😂😂 #DadLife,
26,1512177730909057036,Velo_doc,Thu Apr 07 21:17:20 +0000 2022,"Got a cut on my face 

From my sons toenail 

#dadlife",
27,1512175714744815622,tom_hibben,Thu Apr 07 21:09:19 +0000 2022,She asked me what I was doing in the #garden I told her planting part of one thing to grow another. I don’t know wh… https://t.co/qzSdUo4Fst,
28,1512168679328432134,CVHussleMan,Thu Apr 07 20:41:22 +0000 2022,Lunch with the most beautiful girl in da world 🌎 #dadlife https://t.co/f7rzGy3T3W,"[Media(ID=1512168674010050564, Type=photo, DisplayURL='pic.twitter.com/f7rzGy3T3W')]"
29,1512163938896691205,TheDaveMyers,Thu Apr 07 20:22:32 +0000 2022,These two are the reason I do everything I can to be better than the day before.  They deserve nothing less.… https://t.co/j8K96Ges76,
30,1512163177185873923,JaredEMason,Thu Apr 07 20:19:30 +0000 2022,"working on shapes, forms
talking about dimensions
and having fun, too

#haiku #dadlife #art #play https://t.co/bR2UNST1sc","[Media(ID=1512163169808039941, Type=photo, DisplayURL='pic.twitter.com/bR2UNST1sc')]"
31,1512161627847610368,cryptodad4x,Thu Apr 07 20:13:21 +0000 2022,My first #NFT was a horse and now when I ask my girls what NFT should I buy next? They say a horse! They think ever… https://t.co/6t0K2weD2P,
32,1512160941940555778,danniimarsden1,Thu Apr 07 20:10:37 +0000 2022,RT @Pandas_uk: PANDAS will be hosting online zoom support groups for Dads every fortnight. For more details and to sign up head over to the…,
33,1512158116481097731,jessica_senesac,Thu Apr 07 19:59:24 +0000 2022,RT @LlcTabletop: Start getting free children's books and learning resources by signing up on our email list! https://t.co/lSEhjmgbx9 #freeb…,
34,1512155398849114112,BigDaddyTail,Thu Apr 07 19:48:36 +0000 2022,of course the coach's daughter is the one who shows up to practice in jeans 🤦🏻‍♂️🤣 #dadlife #CoachLife #thursdayvibes,
35,1512155070753873926,wire0523,Thu Apr 07 19:47:18 +0000 2022,@JohnWinterDay You are not changing my grandson's name! If you do I am changing your name to Asshole or Mr. Asshole if you prefer. #dadlife,
36,1512154285814988801,ThePCHPodcast,Thu Apr 07 19:44:10 +0000 2022,Can the boys call Mike instead please 🙄 being a mum isn't easy #momlife #dadlife #parentsoftwitter… https://t.co/rBKWDhDJ2G,
37,1512152783721570306,BarryBlockchane,Thu Apr 07 19:38:12 +0000 2022,"@DadnessNFT @DourDarcelsNFT @RamiDraws #Dadlife 😂😂 @dourdarcel @DadnessNFT #NFT 

Pick me 🤞 https://t.co/QowkOFnVAq","[Media(ID=1512152736934019079, Type=photo, DisplayURL='pic.twitter.com/QowkOFnVAq')]"
38,1512152264160514048,rUniwyd,Thu Apr 07 19:36:08 +0000 2022,RT @radical_8: When you want to play fortnite with your wife but she busy breast feeding her boyfriend. #fortnite #cuck #dadlife #profortni…,
39,1512147809260249094,GenoValloni,Thu Apr 07 19:18:26 +0000 2022,"All the parenting advise you all gave me and you S-O-B's fail to mention that I would have #SesamStreet's ""Letter o… https://t.co/NLYfUkBgdJ",
40,1512145571456471051,SEBeller,Thu Apr 07 19:09:33 +0000 2022,RT @DADvocacyCG: #DADDYING THINK-ABOUT-IT THURSDAY: This quote from college basketball great Jim Valvano pairs well with today's DADDYING b…,
41,1512145510555013124,MigFresh1,Thu Apr 07 19:09:18 +0000 2022,They have free lunch at school but I feel bad so she will be eating good after #Dadlife,
42,1512145491563274242,TheWritingVerse,Thu Apr 07 19:09:14 +0000 2022,RT @CityDadsGroup: Every Child Unique Even If Parents Remain The Same https://t.co/4j2MIvnu4l by @TheWritingVerse #CityDads #DadLife #paren…,
43,1512145455655919626,TheWritingVerse,Thu Apr 07 19:09:05 +0000 2022,RT @NYCDadsGroup: Every Child Unique Even If Parents Remain The Same https://t.co/5sYmeC75GI by @TheWritingVerse #CityDads #DadLife #parent…,
44,1512143873153409028,DADvocacyCG,Thu Apr 07 19:02:48 +0000 2022,#DADDYING THINK-ABOUT-IT THURSDAY: This quote from college basketball great Jim Valvano pairs well with today's DAD… https://t.co/ZU9On0SoPA,
45,1512143420613038080,MyTheraNatal,Thu Apr 07 19:01:00 +0000 2022,"Dads play a significant role in modeling healthy eating patterns for their kids. Plus, filling up on nutritious foo… https://t.co/OADL6ZXFyj",
46,1512143168891867142,officialsimong,Thu Apr 07 19:00:00 +0000 2022,#dadlife #havefaith #godisgood #spiritofthefearless #imnotafraid https://t.co/W1Yo05zY08,"[Media(ID=1511165854540603394, Type=video, DisplayURL='pic.twitter.com/W1Yo05zY08')]"
47,1512139775440007175,The_Culk,Thu Apr 07 18:46:31 +0000 2022,Bet you didn’t have to sing Jingle Bells today #dadlife,
48,1512136808150220802,elonsspacecadet,Thu Apr 07 18:34:43 +0000 2022,"Deleted a tweet this morning from a few weeks back…
Because at 45 yo, I just now realized complaining about a probl… https://t.co/DwELGuqSuj",
49,1512134627653144576,MosaicIAWA,Thu Apr 07 18:26:03 +0000 2022,"Do you know someone who has a #TeenDriver, or will soon? We're ready to help! Have them call us at 425-320-4280. We… https://t.co/qFZtO9qSeH",
50,1512134108645896194,NYCDadsGroup,Thu Apr 07 18:24:00 +0000 2022,Every Child Unique Even If Parents Remain The Same https://t.co/5sYmeC75GI by @TheWritingVerse #CityDads #DadLife… https://t.co/3VQe1qXaZO,
51,1512128689877704710,DarkHorseRyan,Thu Apr 07 18:02:28 +0000 2022,"@FrankieEdgar That’s the real champion stuff, right there! #DadLife https://t.co/MCG9HBS8Df","[Media(ID=1512128683850539017, Type=animated_gif, DisplayURL='pic.twitter.com/MCG9HBS8Df')]"
52,1512126086510952454,603_DadLife,Thu Apr 07 17:52:07 +0000 2022,Swing Tiger hit everything short is tough to watch. Especially with these greens. - Couch Coach Opinion,
53,1512122769936244741,rivercitysteve,Thu Apr 07 17:38:56 +0000 2022,Thank god it’s #Thursday. I’m zapped. I thought it was Wednesday. I’m off tomorrow. #Therapistlife #Coffeetherapist all day. #Dadlife,
54,1512122281320804353,LlcTabletop,Thu Apr 07 17:37:00 +0000 2022,Start getting free children's books and learning resources by signing up on our email list! https://t.co/lSEhjmgbx9… https://t.co/XwWjX5GSRt,
55,1512121801165266978,rivercitysteve,Thu Apr 07 17:35:05 +0000 2022,"#Parents, if you’re angry, it’s best to wait to give consequences for your #children  until after you cool down. #dadlife",
56,1512120323906453510,yawright2,Thu Apr 07 17:29:13 +0000 2022,@weekenddadclub @PoppinPuffins My kids picked it out. #dadlife 🤣,
57,1512117836126117889,Biliateblogs,Thu Apr 07 17:19:20 +0000 2022,RT @DADvocacyCG: NEW #DADDYING: @SEBeller admits transition to parenting a high school teen is something he's still getting used to #dadlif…,
58,1512115786676060164,UGotta_Laff,Thu Apr 07 17:11:11 +0000 2022,"Love your post! As a special educator, I use an intervention called ""Floortime,"" a play- and relationship-based pro… https://t.co/BPG4XgIqho",
59,1512114240009781252,SwaddleMeU,Thu Apr 07 17:05:03 +0000 2022,"""The only thing you can never give your baby enough of is love."" - Paper Heart Family ❤️ 
#SwaddleMe… https://t.co/Qe947yOWFg",
60,1512113710629892097,SWAGGERDAD,Thu Apr 07 17:02:56 +0000 2022,How To Encourage Positive Behavior  In Teenagers https://t.co/WTDNkaUgrT #swaggerdad #dadlife Hey any advice is goo… https://t.co/LqIV6p0DWe,
61,1512112760171204614,Thedad_father,Thu Apr 07 16:59:10 +0000 2022,"Things you will never hear a kid say while at the pool ""be right back, I have to go use the bathroom"" #dadlife… https://t.co/280AY6hPzR",
62,1512111818621263874,LovingBlogs,Thu Apr 07 16:55:25 +0000 2022,RT @DADvocacyCG: NEW #DADDYING: @SEBeller admits transition to parenting a high school teen is something he's still getting used to #dadlif…,
63,1512110998471196673,NYCDadsGroup,Thu Apr 07 16:52:10 +0000 2022,RT @CityDadsGroup: Every Child Unique Even If Parents Remain The Same https://t.co/4j2MIvnu4l by @TheWritingVerse #CityDads #DadLife #paren…,
64,1512110948970024960,NYCDadsGroup,Thu Apr 07 16:51:58 +0000 2022,RT @SFDadsGroup: Every Child Unique Even If Parents Remain The Same https://t.co/cEzVoPlEqZ by @TheWritingVerse #CityDads #DadLife #parenti…,
65,1512110850127052802,PS51Manhattan,Thu Apr 07 16:51:34 +0000 2022,RT @CityDadsGroup: Every Child Unique Even If Parents Remain The Same https://t.co/4j2MIvnu4l by @TheWritingVerse #CityDads #DadLife #paren…,
66,1512110005469646850,DuckSauce187,Thu Apr 07 16:48:13 +0000 2022,@jelynchjr @ZachPascal6 #DADLIFE https://t.co/JNO1rmAlI8,"[Media(ID=1512109998926487575, Type=animated_gif, DisplayURL='pic.twitter.com/JNO1rmAlI8')]"
67,1512109552170373127,companyofdads,Thu Apr 07 16:46:25 +0000 2022,🎙️ #CompanyOfDads #podcast guest Nikola Gasic tells us what surprised him most about being the primary caregiver fo… https://t.co/DcVNmGyQp1,
68,1512109163136098310,BloggersHut,Thu Apr 07 16:44:52 +0000 2022,RT @DADvocacyCG: NEW #DADDYING: @SEBeller admits transition to parenting a high school teen is something he's still getting used to #dadlif…,
69,1512108668787081224,dadlife_mike,Thu Apr 07 16:42:54 +0000 2022,@quantmanz All it takes is 9.2%,
70,1512103815104933899,momgiggles,Thu Apr 07 16:23:37 +0000 2022,RT @CityDadsGroup: Every Child Unique Even If Parents Remain The Same https://t.co/4j2MIvnu4l by @TheWritingVerse #CityDads #DadLife #paren…,
71,1512103716056403981,momgiggles,Thu Apr 07 16:23:14 +0000 2022,"RT @ElevateGymTX: Kids Night Out!  FRIDAY, APRIL 8. 6-9pm. 
Only a few spots left! RESERVE NOW only $20* TODAY $25 tomorrow PAY AT THE DOOR…",
72,1512103406264934403,SFDadsGroup,Thu Apr 07 16:22:00 +0000 2022,Every Child Unique Even If Parents Remain The Same https://t.co/cEzVoPlEqZ by @TheWritingVerse #CityDads #DadLife #parenting,
73,1512103406248214530,CityDadsGroup,Thu Apr 07 16:22:00 +0000 2022,Every Child Unique Even If Parents Remain The Same https://t.co/4j2MIvnu4l by @TheWritingVerse #CityDads #DadLife… https://t.co/DgFso2F13n,
74,1512103178313023489,NYCDadsGroup,Thu Apr 07 16:21:05 +0000 2022,RT @CityDadsGroup: ‘Peach Parenting’ Lets Kids Ripen In Their Own Precious Time https://t.co/BafqiSqc29 by @VincentAOKeefe #CityDads #DadLi…,
75,1512102917456683022,ElevateGymTX,Thu Apr 07 16:20:03 +0000 2022,"Kids Night Out!  FRIDAY, APRIL 8. 6-9pm. 
Only a few spots left! RESERVE NOW only $20* TODAY $25 tomorrow PAY AT TH… https://t.co/54u43Hqse9",
76,1512102636413198342,sincerelyessie,Thu Apr 07 16:18:56 +0000 2022,RT @DADvocacyCG: NEW #DADDYING: @SEBeller admits transition to parenting a high school teen is something he's still getting used to #dadlif…,
77,1512102588883296262,SEBeller,Thu Apr 07 16:18:45 +0000 2022,RT @DADvocacyCG: NEW #DADDYING: @SEBeller admits transition to parenting a high school teen is something he's still getting used to #dadlif…,
78,1512102574652108816,DeathDefianceCo,Thu Apr 07 16:18:41 +0000 2022,"And, ye fathers, provoke not your children to wrath: but bring them up in the nurture and admonition of the Lord. F… https://t.co/oHi1j298nw",
79,1512101979694247936,GoldenBloggerz,Thu Apr 07 16:16:20 +0000 2022,RT @DADvocacyCG: NEW #DADDYING: @SEBeller admits transition to parenting a high school teen is something he's still getting used to #dadlif…,
80,1512101398791348228,wuryw92,Thu Apr 07 16:14:01 +0000 2022,"RT @theAsianparent: Beware! Constantly comparing your kids to each other may damage their relationship 💔

#theasianparent #parenting #paren…",
81,1512101059753390081,DADvocacyCG,Thu Apr 07 16:12:40 +0000 2022,RT @DADvocacyCG: .@KidsFirstMedia #DADDYING #FilmFestival DEADLINE EXTENDED: Spring Break &amp; always-busy youth sports seasons are upon us. W…,
82,1512100997258166282,janelesley,Thu Apr 07 16:12:25 +0000 2022,"RT @TheStuCummins: On the farm and FREEZING! 🥶🥶🥶🥶🥶

#dadlife https://t.co/mWZkHgNyBd","[Media(ID=1512023179107123202, Type=photo, DisplayURL='pic.twitter.com/mWZkHgNyBd')]"
83,1512100609113083904,dadlife_coachj,Thu Apr 07 16:10:53 +0000 2022,So proud of who you are @Mas3nBlank !! On and off the field - NOT many like you! Can always adjust..but don't ever… https://t.co/Ew3QeQXQiO,
84,1512098396831731722,countdown_lady,Thu Apr 07 16:02:05 +0000 2022,"🛑 STEP AWAY FROM THE BROOM. 🧹 I have great news to share with you… it’s National No Housework Day! So, what are you… https://t.co/OAWuUa38ah",
85,1512098228585512966,KettulaPaula,Thu Apr 07 16:01:25 +0000 2022,The reality is: that there isn’t enough time and we can be slaves to the mindset of the scarcity of time! ⏰ Can you… https://t.co/YDBBUNGkg5,
86,1512096742073851904,DADvocacyCG,Thu Apr 07 15:55:31 +0000 2022,NEW #DADDYING: @SEBeller admits transition to parenting a high school teen is something he's still getting used to… https://t.co/W24I4B2o3r,
87,1512094355338801157,artofneumann,Thu Apr 07 15:46:02 +0000 2022,"Coolest baby in the world 
.
.
#artofneumann #landondesertsunsetneumann #dadlife #baby #eightyhd @ Kingman, Arizona https://t.co/EEUrAJ5Nt3",
88,1512093912323674115,rivercitysteve,Thu Apr 07 15:44:16 +0000 2022,I’m #epileptic. I’ve waited years for a generic version of Vimpat to come out. Just did. My copay is $70 less than… https://t.co/KoaA33NVKX,
89,1512093706349735936,darkroastdan,Thu Apr 07 15:43:27 +0000 2022,"I asked my two-year-old to tell me his favorite things to eat for each meal. His answers are not surprising: 
Break… https://t.co/L1C62HwlTG",
90,1512092275282571268,justtakingover,Thu Apr 07 15:37:46 +0000 2022,Me and my boy. Where you think he gets his good looks from? 😉 #tbt #dadlife #son https://t.co/bcRE8xbnbY,
91,1512091597327982600,gregawashington,Thu Apr 07 15:35:04 +0000 2022,RT @CityDadsGroup: Every Child Unique Even If Parents Remain The Same https://t.co/4j2MIvnu4l by @TheWritingVerse #CityDads #DadLife #paren…,
92,1512090330346274817,NYCDadsGroup,Thu Apr 07 15:30:02 +0000 2022,RT @CityDadsGroup: Every Child Unique Even If Parents Remain The Same https://t.co/4j2MIvnu4l by @TheWritingVerse #CityDads #DadLife #paren…,
93,1512090159398805509,DADvocacyCG,Thu Apr 07 15:29:21 +0000 2022,RT @DADvocacyCG: #KFDFF submissions deadline extended to MAY 7 for kids 1st grade thru college undergrad. More info: https://t.co/FpDdWWKL0…,
94,1512089775775354881,PS51Manhattan,Thu Apr 07 15:27:50 +0000 2022,RT @NYCDadsGroup: Every Child Unique Even If Parents Remain The Same https://t.co/5sYmeCoGyg by @TheWritingVerse #CityDads #DadLife #parent…,
95,1512089494790422539,IHateMattDrufke,Thu Apr 07 15:26:43 +0000 2022,How does a weasel go pop? #KidsSongs #DadLife #DadsOfTwitter,
96,1512088713408434177,StevenJPerry4,Thu Apr 07 15:23:37 +0000 2022,"#dadlife
Phunny AF convos with my youngest son, 🦄Gavin🦄 https://t.co/tBWF7SVVim","[Media(ID=1512088708316479496, Type=photo, DisplayURL='pic.twitter.com/tBWF7SVVim')]"
97,1512088176227102721,djstandaman,Thu Apr 07 15:21:29 +0000 2022,Happy opening day!!  @cardinals #baseball #openingday #stlouiscardinals #tbt #dadlife https://t.co/LPvAiWAyIf,
98,1512087211671371778,BabysenseSleep,Thu Apr 07 15:17:39 +0000 2022,"April 7 is World Health Day!
Sleep is vital to health, well-being, and growth - for babies AND parents!
.
.… https://t.co/yQif4V74Ol",
99,1512085316689022976,joey_reed10,Thu Apr 07 15:10:07 +0000 2022,We’re MASTERS ready!!! #Masters2022 #golf #dadlife https://t.co/kMHPBj1q2K,"[Media(ID=1512085309499985925, Type=photo, DisplayURL='pic.twitter.com/kMHPBj1q2K')]"
